tanggal,channel,campaign,tayangan,klik,biaya,konversi,pendapatan,engagement
2026-08-28,Instagram,IG-Prospecting-Video,189218,3775,10.792.565,89.32,15307765,10865
2026-08-28,Instagram,IG-Retargeting-Carousel,413815,8348,28.141.035,231.5,51219396,11330
2026-08-28,Instagram,IG-Brand-Awareness,593878,12488,35.119.512,408.88,90088308,17212
2026-08-28,TikTok,TT-Spark-Ads-KOL,377782,9611,19.737.919,196.56,27747151,15187
2026-08-28,TikTok,TT-Non-Branded-UGC,275448,6581,13.460.530,141.09,20084920,10679
2026-08-28,TikTok,TT-Live-Shopping,1056872,26973,53.866.782,603.59,85857050,35681
2026-08-28,Google Ads,GAD-Search-Brand,210777,5541,35.899.326,185.12,53782046,9588
2026-08-28,Google Ads,GAD-Search-NonBrand,72560,2315,16.153.057,87.55,26466949,2108
2026-08-28,Google Ads,GAD-PMax-Catalog,190366,5745,32.853.731,256.79,60026182,12458
2026-08-28,YouTube,YT-Instream-Skippable,125521,1342,3.274.178,14.29,3114520,7608
2026-08-28,YouTube,YT-Shorts-Bumper,101613,998,2.603.734,15.96,2995270,5858
2026-08-28,Email,EM-Newsletter-Mingguan,100105,4017,4.357.171,221.14,55415927,6009
2026-08-28,Email,EM-Abandoned-Cart,24246,984,1.203.270,42.1,11599249,527
2026-08-28,Email,EM-Winback-90d,88774,3861,4.525.950,206.63,58559302,1776
2026-08-28,Marketplace,MP-Flash-Sale,285234,6037,7.589.675,456.09,71097793,13935
2026-08-28,Marketplace,MP-Sponsored-Product,418245,10491,12.733.081,633.58,90686374,10435
2026-08-28,Marketplace,MP-Affiliate-KOL,423974,7793,10.284.216,456.25,83809248,21244
2026-08-29,Instagram,IG-Prospecting-Video,297901,4692,13.097.698,133.25,23154051,11645
2026-08-29,Instagram,IG-Retargeting-Carousel,728148,11225,35.116.076,259.69,52514883,34074
2026-08-29,Instagram,IG-Brand-Awareness,238876,5295,15.381.095,156.01,28291572,12628
2026-08-29,TikTok,TT-Spark-Ads-KOL,1458471,33879,69.990.968,537.11,71024497,31059
2026-08-29,TikTok,TT-Non-Branded-UGC,955207,19483,35.577.838,300.02,34576816,49679
2026-08-29,TikTok,TT-Live-Shopping,768041,16761,27.687.952,391.03,44051717,29844
2026-08-29,Google Ads,GAD-Search-Brand,364746,9521,55.863.945,503.47,149086523,12886
2026-08-29,Google Ads,GAD-Search-NonBrand,334862,10501,75.738.515,500.69,139960673,16868
2026-08-29,Google Ads,GAD-PMax-Catalog,316649,11569,71.707.722,468.55,139314304,21659
2026-08-29,YouTube,YT-Instream-Skippable,141435,1532,3.265.016,21.7,3889446,6460
2026-08-29,YouTube,YT-Shorts-Bumper,63018,570,1.183.754,9.21,2134352,4331
2026-08-29,Email,EM-Newsletter-Mingguan,80790,3878,4.211.097,225.21,64600691,4841
2026-08-29,Email,EM-Abandoned-Cart,64546,2883,3.855.896,186.45,50784530,2276
2026-08-29,Email,EM-Winback-90d,118941,5267,5.542.920,247.65,52174145,6720
2026-08-29,Marketplace,MP-Flash-Sale,592806,10245,12.493.787,759.85,120427000,37772
2026-08-29,Marketplace,MP-Sponsored-Product,664940,14012,16.712.065,1033.04,164965408,46478
2026-08-29,Marketplace,MP-Affiliate-KOL,688414,13910,18.749.643,969.44,166952779,38350
2026-08-30,Instagram,IG-Prospecting-Video,686604,11403,41.423.802,342.85,72190953,43954
2026-08-30,Instagram,IG-Retargeting-Carousel,537614,10373,34.931.599,345.36,74030573,24825
2026-08-30,Instagram,IG-Brand-Awareness,272357,5723,20.798.323,153.63,28363103,10610
2026-08-30,TikTok,TT-Spark-Ads-KOL,724837,20277,36.927.317,341.87,50463539,18768
2026-08-30,TikTok,TT-Non-Branded-UGC,690080,14661,26.934.926,321.99,39362441,24319
2026-08-30,TikTok,TT-Live-Shopping,1652734,44834,79.806.223,655.48,92252091,73403
2026-08-30,Google Ads,GAD-Search-Brand,201912,5830,32.269.488,231.31,72005592,5918
2026-08-30,Google Ads,GAD-Search-NonBrand,165709,5121,33.427.064,171.32,41497734,4340
2026-08-30,Google Ads,GAD-PMax-Catalog,205396,6766,42.599.598,248.47,63577636,8507
2026-08-30,YouTube,YT-Instream-Skippable,86197,691,1.826.438,9.58,1824899,3248
2026-08-30,YouTube,YT-Shorts-Bumper,114299,1247,2.713.577,15.0,2721221,4541
2026-08-30,Email,EM-Newsletter-Mingguan,105513,4194,5.001.697,183.84,47775392,3513
2026-08-30,Email,EM-Abandoned-Cart,64060,3300,3.752.162,192.36,51591646,4106
2026-08-30,Email,EM-Winback-90d,80961,4235,4.487.288,208.19,44358243,1705
2026-08-30,Marketplace,MP-Flash-Sale,239228,5561,7.030.296,313.23,47081778,16464
2026-08-30,Marketplace,MP-Sponsored-Product,550926,10595,13.709.322,689.79,100151442,15219
2026-08-30,Marketplace,MP-Affiliate-KOL,398421,9260,12.758.982,726.12,105409887,24316
2026-08-31,Instagram,IG-Prospecting-Video,256953,5343,17.109.566,157.76,26658482,17891
2026-08-31,Instagram,IG-Retargeting-Carousel,459807,7586,20.912.340,162.27,35923231,30556
2026-08-31,Instagram,IG-Brand-Awareness,369745,5721,17.798.173,115.73,20494706,19103
2026-08-31,TikTok,TT-Spark-Ads-KOL,489902,11660,21.893.514,228.28,28821781,16393
2026-08-31,TikTok,TT-Non-Branded-UGC,540695,12551,19.526.019,220.81,25191900,12223
2026-08-31,TikTok,TT-Live-Shopping,941739,22349,35.410.193,530.65,64070388,63489
2026-08-31,Google Ads,GAD-Search-Brand,143104,3721,24.561.570,118.38,36539319,5232
2026-08-31,Google Ads,GAD-Search-NonBrand,233087,8032,50.193.990,351.11,101399021,7110
2026-08-31,Google Ads,GAD-PMax-Catalog,181048,4783,27.548.210,232.71,65814259,11878
2026-08-31,YouTube,YT-Instream-Skippable,109865,1129,2.364.374,19.9,4352274,4081
2026-08-31,YouTube,YT-Shorts-Bumper,156578,1310,2.714.095,21.03,4049847,7441
2026-08-31,Email,EM-Newsletter-Mingguan,42310,2221,3.045.690,141.47,39495881,1795
2026-08-31,Email,EM-Abandoned-Cart,80605,3067,4.156.218,153.34,37772398,1700
2026-08-31,Email,EM-Winback-90d,66217,2594,3.174.443,102.52,27755711,3621
2026-08-31,Marketplace,MP-Flash-Sale,429779,9692,13.275.842,762.12,107252921,24728
2026-08-31,Marketplace,MP-Sponsored-Product,318332,6420,6.973.634,369.5,51889482,9833
2026-08-31,Marketplace,MP-Affiliate-KOL,485142,11372,14.497.465,728.19,116682237,17063
2026-09-01,Instagram,IG-Prospecting-Video,365427,6901,19.074.057,151.46,26154055,8023
2026-09-01,Instagram,IG-Retargeting-Carousel,330236,7153,24.886.818,167.16,33238377,10716
2026-09-01,Instagram,IG-Brand-Awareness,765140,11332,37.406.381,277.28,50229098,18488
2026-09-01,TikTok,TT-Spark-Ads-KOL,1407264,36775,68.408.052,680.96,86617014,32175
2026-09-01,TikTok,TT-Non-Branded-UGC,1718335,36609,59.506.080,890.95,139957112,80537
2026-09-01,TikTok,TT-Live-Shopping,1946230,51951,100.405.706,798.08,103628946,102549
2026-09-01,Google Ads,GAD-Search-Brand,392853,12426,74.001.612,625.9,158361196,19282
2026-09-01,Google Ads,GAD-Search-NonBrand,386565,10333,71.723.018,380.79,99912321,25169
2026-09-01,Google Ads,GAD-PMax-Catalog,106380,2882,16.986.216,148.21,40581211,6008
2026-09-01,YouTube,YT-Instream-Skippable,137402,1129,2.624.339,13.4,2991302,3225
2026-09-01,YouTube,YT-Shorts-Bumper,56497,625,1.319.159,11.22,2438150,3183
2026-09-01,Email,EM-Newsletter-Mingguan,107432,4700,6.193.172,182.52,48940220,5611
2026-09-01,Email,EM-Abandoned-Cart,27584,1058,1.317.500,44.68,9165484,1884
2026-09-01,Email,EM-Winback-90d,101210,5095,6.495.007,243.26,53759927,4455
2026-09-01,Marketplace,MP-Flash-Sale,491129,8924,9.598.889,532.57,71779858,26817
2026-09-01,Marketplace,MP-Sponsored-Product,466675,11074,12.478.355,571.62,91174807,28852
2026-09-01,Marketplace,MP-Affiliate-KOL,285546,4855,5.209.410,306.02,51198159,8936
2026-09-02,Instagram,IG-Prospecting-Video,765667,16342,46.213.246,510.94,85954999,19530
2026-09-02,Instagram,IG-Retargeting-Carousel,302343,5274,14.944.775,149.28,32399092,19953
2026-09-02,Instagram,IG-Brand-Awareness,840808,13552,44.662.007,367.07,73869382,23131
2026-09-02,TikTok,TT-Spark-Ads-KOL,1251105,33841,53.675.250,605.43,93557165,66417
2026-09-02,TikTok,TT-Non-Branded-UGC,1921368,50010,76.574.751,752.56,116879262,52707
2026-09-02,TikTok,TT-Live-Shopping,1244863,28569,55.829.975,622.47,83599799,29087
2026-09-02,Google Ads,GAD-Search-Brand,326369,9221,68.832.544,309.73,75839217,12810
2026-09-02,Google Ads,GAD-Search-NonBrand,189576,6332,44.778.740,259.99,67357047,11395
2026-09-02,Google Ads,GAD-PMax-Catalog,277187,8313,54.583.455,357.33,99246503,16928
2026-09-02,YouTube,YT-Instream-Skippable,122294,1125,2.857.924,16.83,3928702,6745
2026-09-02,YouTube,YT-Shorts-Bumper,75385,858,2.094.379,9.12,2269454,4979
2026-09-02,Email,EM-Newsletter-Mingguan,30152,1580,2.078.096,98.88,22619275,820
2026-09-02,Email,EM-Abandoned-Cart,126382,6774,8.928.062,305.18,63688118,3398
2026-09-02,Email,EM-Winback-90d,127163,5563,7.606.379,216.89,51016624,7003
2026-09-02,Marketplace,MP-Flash-Sale,479270,11423,11.775.749,898.33,136154282,11478
2026-09-02,Marketplace,MP-Sponsored-Product,216963,5128,5.567.297,273.17,47008799,12455
2026-09-02,Marketplace,MP-Affiliate-KOL,545389,11048,14.376.578,661.48,112099283,18728
2026-09-03,Instagram,IG-Prospecting-Video,251926,3788,12.134.801,114.57,18095988,15527
2026-09-03,Instagram,IG-Retargeting-Carousel,559007,10566,38.061.564,331.36,62874575,31007
2026-09-03,Instagram,IG-Brand-Awareness,315461,6940,25.393.949,187.1,30937128,9651
2026-09-03,TikTok,TT-Spark-Ads-KOL,862935,18090,33.141.396,398.81,60254760,52491
2026-09-03,TikTok,TT-Non-Branded-UGC,744281,18877,30.561.252,432.18,64529917,38950
2026-09-03,TikTok,TT-Live-Shopping,432321,8623,17.136.333,177.24,20116177,14747
2026-09-03,Google Ads,GAD-Search-Brand,168182,5416,33.189.089,265.26,74153122,8732
2026-09-03,Google Ads,GAD-Search-NonBrand,68495,2528,16.747.573,112.62,34003643,1526
2026-09-03,Google Ads,GAD-PMax-Catalog,166764,4153,25.234.036,165.05,43761055,4960
2026-09-03,YouTube,YT-Instream-Skippable,148637,1680,3.544.348,26.72,5570382,8483
2026-09-03,YouTube,YT-Shorts-Bumper,55695,455,1.053.534,6.84,1514766,3487
2026-09-03,Email,EM-Newsletter-Mingguan,35017,1587,1.672.040,100.11,26463632,2249
2026-09-03,Email,EM-Abandoned-Cart,81109,4132,5.648.434,176.72,43716273,4577
2026-09-03,Email,EM-Winback-90d,75922,3271,3.735.486,197.17,46189172,4768
2026-09-03,Marketplace,MP-Flash-Sale,363031,8460,9.264.890,521.5,85975958,8622
2026-09-03,Marketplace,MP-Sponsored-Product,201142,4220,4.520.860,322.08,57643792,9525
2026-09-03,Marketplace,MP-Affiliate-KOL,618544,10844,12.286.096,556.46,101510692,17365
2026-09-04,Instagram,IG-Prospecting-Video,273308,4225,14.624.438,93.22,16216266,11933
2026-09-04,Instagram,IG-Retargeting-Carousel,312204,6123,17.383.210,131.7,25558898,6862
2026-09-04,Instagram,IG-Brand-Awareness,567457,11997,34.117.547,391.29,70821069,35320
2026-09-04,TikTok,TT-Spark-Ads-KOL,1276261,32863,54.943.866,642.04,98007251,69081
2026-09-04,TikTok,TT-Non-Branded-UGC,1025755,26992,53.267.261,453.69,51070038,64267
2026-09-04,TikTok,TT-Live-Shopping,539362,12423,21.611.875,186.5,24909051,13309
2026-09-04,Google Ads,GAD-Search-Brand,190887,6865,39.075.618,289.95,85952068,12574
2026-09-04,Google Ads,GAD-Search-NonBrand,322194,8787,53.986.833,343.53,110363653,14278
2026-09-04,Google Ads,GAD-PMax-Catalog,237639,6714,39.132.333,217.42,59112753,12360
2026-09-04,YouTube,YT-Instream-Skippable,66262,655,1.777.677,8.79,1803524,2750
2026-09-04,YouTube,YT-Shorts-Bumper,84208,918,2.323.928,16.37,3246356,4361
2026-09-04,Email,EM-Newsletter-Mingguan,21439,949,1.210.946,44.23,12259470,991
2026-09-04,Email,EM-Abandoned-Cart,61294,3192,4.292.361,130.38,30344157,3534
2026-09-04,Email,EM-Winback-90d,29447,1311,1.661.994,67.62,14706834,1615
2026-09-04,Marketplace,MP-Flash-Sale,306237,6146,8.001.237,297.15,48774846,7316
2026-09-04,Marketplace,MP-Sponsored-Product,447334,8732,11.857.852,722.28,124268250,25425
2026-09-04,Marketplace,MP-Affiliate-KOL,235091,4855,6.463.099,258.26,35617426,16103
2026-09-05,Instagram,IG-Prospecting-Video,458072,6792,23.902.249,176.2,29142269,19453
2026-09-05,Instagram,IG-Retargeting-Carousel,711151,11676,36.467.011,391.13,75335638,20129
2026-09-05,Instagram,IG-Brand-Awareness,411572,8992,29.437.218,300.29,47500293,24978
2026-09-05,TikTok,TT-Spark-Ads-KOL,467830,11237,21.436.609,262.03,37255634,20023
2026-09-05,TikTok,TT-Non-Branded-UGC,916419,22368,43.463.577,441.03,51793269,26384
2026-09-05,TikTok,TT-Live-Shopping,877864,21868,37.964.562,435.66,65890639,47780
2026-09-05,Google Ads,GAD-Search-Brand,206868,6722,48.370.184,355.38,114135478,12473
2026-09-05,Google Ads,GAD-Search-NonBrand,125365,4067,26.407.366,166.75,49744017,8319
2026-09-05,Google Ads,GAD-PMax-Catalog,115292,3690,22.474.327,119.02,31809486,3591
2026-09-05,YouTube,YT-Instream-Skippable,120047,1002,2.132.938,14.14,3529091,7887
2026-09-05,YouTube,YT-Shorts-Bumper,131865,1355,2.771.316,21.96,4524128,4114
2026-09-05,Email,EM-Newsletter-Mingguan,57695,2404,3.140.204,148.49,35465473,1851
2026-09-05,Email,EM-Abandoned-Cart,103723,3847,4.442.060,163.68,44620650,6327
2026-09-05,Email,EM-Winback-90d,74894,4078,4.514.467,269.54,77028438,2219
2026-09-05,Marketplace,MP-Flash-Sale,604557,14226,15.170.456,972.21,161646860,41635
2026-09-05,Marketplace,MP-Sponsored-Product,301443,6374,6.730.026,404.09,70802502,13629
2026-09-05,Marketplace,MP-Affiliate-KOL,587499,14030,15.625.340,983.27,159038840,39618
2026-09-06,Instagram,IG-Prospecting-Video,273944,4941,16.254.053,140.79,22392489,15171
2026-09-06,Instagram,IG-Retargeting-Carousel,681872,12021,34.204.439,362.03,67564019,35168
2026-09-06,Instagram,IG-Brand-Awareness,385091,8258,26.706.691,196.1,33950267,22721
2026-09-06,TikTok,TT-Spark-Ads-KOL,1669274,42615,86.716.084,729.71,103025703,86668
2026-09-06,TikTok,TT-Non-Branded-UGC,1049449,24775,39.338.278,507.32,63541740,67931
2026-09-06,TikTok,TT-Live-Shopping,524052,11880,20.683.368,273.36,36872725,11056
2026-09-06,Google Ads,GAD-Search-Brand,128002,3296,20.619.601,156.14,40160457,8373
2026-09-06,Google Ads,GAD-Search-NonBrand,303434,7563,50.153.990,269.46,76716785,6546
2026-09-06,Google Ads,GAD-PMax-Catalog,466451,14367,94.687.285,656.33,159263405,26627
2026-09-06,YouTube,YT-Instream-Skippable,184296,1421,3.423.246,15.18,2878896,11674
2026-09-06,YouTube,YT-Shorts-Bumper,60130,532,1.363.594,6.48,1605334,2007
2026-09-06,Email,EM-Newsletter-Mingguan,80130,3463,3.898.856,186.01,49590907,3589
2026-09-06,Email,EM-Abandoned-Cart,69145,2790,3.536.080,120.26,33496559,2355
2026-09-06,Email,EM-Winback-90d,62615,3187,4.162.192,149.77,42552103,2780
2026-09-06,Marketplace,MP-Flash-Sale,668413,15424,19.191.193,1183.31,194886953,27716
2026-09-06,Marketplace,MP-Sponsored-Product,476846,10545,11.391.115,530.03,70802028,21729
2026-09-06,Marketplace,MP-Affiliate-KOL,473233,11237,15.365.394,794.51,119858832,10173
2026-09-07,Instagram,IG-Prospecting-Video,224312,4633,12.923.794,114.04,22782907,8658
2026-09-07,Instagram,IG-Retargeting-Carousel,481281,8258,25.067.724,162.31,30414247,28762
2026-09-07,Instagram,IG-Brand-Awareness,633896,11190,36.102.155,314.51,51553403,21491
2026-09-07,TikTok,TT-Spark-Ads-KOL,1140645,31317,63.010.185,470.75,61990414,65941
2026-09-07,TikTok,TT-Non-Branded-UGC,628583,13258,23.855.309,300.15,47408390,25811
2026-09-07,TikTok,TT-Live-Shopping,398181,8895,16.377.234,162.33,20351533,20778
2026-09-07,Google Ads,GAD-Search-Brand,330181,11921,85.428.091,453.82,120526532,21393
2026-09-07,Google Ads,GAD-Search-NonBrand,247101,8104,46.276.196,268.27,81305802,13878
2026-09-07,Google Ads,GAD-PMax-Catalog,148628,4424,27.143.125,196.21,55967130,5896
2026-09-07,YouTube,YT-Instream-Skippable,128937,1396,2.969.323,25.05,5159741,6563
2026-09-07,YouTube,YT-Shorts-Bumper,34198,261,593.693,2.95,676737,1429
2026-09-07,Email,EM-Newsletter-Mingguan,28117,1502,2.019.591,72.97,20951160,1876
2026-09-07,Email,EM-Abandoned-Cart,74426,3814,5.190.506,157.73,33171646,2714
2026-09-07,Email,EM-Winback-90d,70358,2939,3.143.098,126.44,30687143,1851
2026-09-07,Marketplace,MP-Flash-Sale,580399,14079,16.455.385,1154.45,180079400,15159
2026-09-07,Marketplace,MP-Sponsored-Product,385731,8623,9.794.645,710.25,121735811,12070
2026-09-07,Marketplace,MP-Affiliate-KOL,233093,4078,5.441.096,275.92,46224163,13231
2026-09-08,Instagram,IG-Prospecting-Video,216163,4754,12.989.862,96.79,16575318,13170
2026-09-08,Instagram,IG-Retargeting-Carousel,210387,3439,11.094.749,96.09,20451261,12208
2026-09-08,Instagram,IG-Brand-Awareness,306145,4880,17.555.480,130.36,22346219,11689
2026-09-08,TikTok,TT-Spark-Ads-KOL,1630803,39350,64.199.409,881.49,110218002,46005
2026-09-08,TikTok,TT-Non-Branded-UGC,758342,19280,38.621.556,304.42,44634482,24288
2026-09-08,TikTok,TT-Live-Shopping,1194922,23270,41.291.643,492.56,61308579,79279
2026-09-08,Google Ads,GAD-Search-Brand,86925,2318,15.103.352,99.91,23257811,2923
2026-09-08,Google Ads,GAD-Search-NonBrand,97509,3303,20.144.527,136.3,36197509,4846
2026-09-08,Google Ads,GAD-PMax-Catalog,199943,6034,40.939.658,284.99,90556650,6194
2026-09-08,YouTube,YT-Instream-Skippable,36779,317,669.156,3.49,680313,1876
2026-09-08,YouTube,YT-Shorts-Bumper,128754,1028,2.748.369,16.61,3291405,3899
2026-09-08,Email,EM-Newsletter-Mingguan,71522,3011,3.866.754,165.54,35079794,3230
2026-09-08,Email,EM-Abandoned-Cart,68996,2927,3.236.603,186.38,42953903,1620
2026-09-08,Email,EM-Winback-90d,37627,1483,1.765.902,57.25,13285476,1087
2026-09-08,Marketplace,MP-Flash-Sale,215165,4842,5.974.695,377.84,69654387,10577
2026-09-08,Marketplace,MP-Sponsored-Product,327283,5799,7.099.317,445.52,82635142,20216
2026-09-08,Marketplace,MP-Affiliate-KOL,332279,5991,6.768.240,307.39,52775764,14165
2026-09-09,Instagram,IG-Prospecting-Video,634952,10606,32.558.788,280.61,44372815,23894
2026-09-09,Instagram,IG-Retargeting-Carousel,600756,12334,44.232.217,391.67,76699127,15402
2026-09-09,Instagram,IG-Brand-Awareness,555697,8310,29.432.557,278.32,55649299,15049
2026-09-09,TikTok,TT-Spark-Ads-KOL,818776,21545,37.145.510,526.15,77127987,24311
2026-09-09,TikTok,TT-Non-Branded-UGC,1508303,42939,81.435.883,1005.46,154584060,64048
2026-09-09,TikTok,TT-Live-Shopping,1454596,31633,63.567.187,675.25,87961339,59442
2026-09-09,Google Ads,GAD-Search-Brand,295861,7488,46.384.326,325.84,92941685,12329
2026-09-09,Google Ads,GAD-Search-NonBrand,213272,7385,54.759.922,281.81,77385161,11576
2026-09-09,Google Ads,GAD-PMax-Catalog,162006,5960,40.647.405,273.61,70120272,5575
2026-09-09,YouTube,YT-Instream-Skippable,120239,933,2.300.563,11.82,2156771,4243
2026-09-09,YouTube,YT-Shorts-Bumper,100975,768,1.759.584,9.55,1902823,6356
2026-09-09,Email,EM-Newsletter-Mingguan,73631,2920,3.262.539,118.72,34150639,2197
2026-09-09,Email,EM-Abandoned-Cart,52132,2128,2.442.689,109.66,29847785,2703
2026-09-09,Email,EM-Winback-90d,58123,2244,2.532.718,102.27,23532949,2801
2026-09-09,Marketplace,MP-Flash-Sale,425200,9208,10.053.915,663.49,92298975,20288
2026-09-09,Marketplace,MP-Sponsored-Product,233015,5024,6.111.455,352.25,53593983,14865
2026-09-09,Marketplace,MP-Affiliate-KOL,294640,6044,8.198.546,356.74,60790964,12793
2026-09-10,Instagram,IG-Prospecting-Video,366676,6540,21.297.854,130.12,28528063,15051
2026-09-10,Instagram,IG-Retargeting-Carousel,577347,9837,31.592.571,225.95,37392098,27230
2026-09-10,Instagram,IG-Brand-Awareness,418190,8527,26.490.898,214.15,33757285,25248
2026-09-10,TikTok,TT-Spark-Ads-KOL,1342347,26473,52.368.160,392.38,55805529,49229
2026-09-10,TikTok,TT-Non-Branded-UGC,406099,9674,15.119.363,171.35,25087270,21816
2026-09-10,TikTok,TT-Live-Shopping,1007745,21333,41.168.214,336.12,45404696,31419
2026-09-10,Google Ads,GAD-Search-Brand,269084,7677,57.225.150,296.97,67829044,11906
2026-09-10,Google Ads,GAD-Search-NonBrand,208301,5166,29.761.167,234.78,55616090,6294
2026-09-10,Google Ads,GAD-PMax-Catalog,210468,6378,36.752.771,209.1,55568522,14551
2026-09-10,YouTube,YT-Instream-Skippable,167010,1616,4.089.984,27.2,6572293,8494
2026-09-10,YouTube,YT-Shorts-Bumper,100638,836,2.099.987,14.04,2682214,5745
2026-09-10,Email,EM-Newsletter-Mingguan,58196,2452,3.347.917,139.71,34286661,3107
2026-09-10,Email,EM-Abandoned-Cart,50945,1975,2.317.029,98.66,20358322,2183
2026-09-10,Email,EM-Winback-90d,49402,2093,2.808.131,117.94,30201130,1093
2026-09-10,Marketplace,MP-Flash-Sale,662850,13741,15.385.774,1009.31,186733340,25114
2026-09-10,Marketplace,MP-Sponsored-Product,544146,10736,12.460.609,782.22,105721549,28729
2026-09-10,Marketplace,MP-Affiliate-KOL,324544,6377,8.310.960,466.65,68528242,18866
2026-09-11,Instagram,IG-Prospecting-Video,300194,6478,19.961.876,186.08,34945974,15895
2026-09-11,Instagram,IG-Retargeting-Carousel,530995,10906,31.018.066,294.6,52507617,35980
2026-09-11,Instagram,IG-Brand-Awareness,350835,6241,22.079.020,125.7,21062187,8710
2026-09-11,TikTok,TT-Spark-Ads-KOL,527255,12535,25.820.524,278.16,41600145,29860
2026-09-11,TikTok,TT-Non-Branded-UGC,701086,14632,28.358.741,344.97,45400012,16278
2026-09-11,TikTok,TT-Live-Shopping,916713,25053,48.658.438,376.09,52735735,56867
2026-09-11,Google Ads,GAD-Search-Brand,282947,9469,70.572.278,380.86,107257305,8485
2026-09-11,Google Ads,GAD-Search-NonBrand,129789,3679,21.490.408,132.99,40448410,7844
2026-09-11,Google Ads,GAD-PMax-Catalog,121032,3946,23.366.469,185.24,56271438,7826
2026-09-11,YouTube,YT-Instream-Skippable,83348,807,1.752.990,8.92,2069834,5463
2026-09-11,YouTube,YT-Shorts-Bumper,124568,1341,3.192.423,19.97,4080672,6343
2026-09-11,Email,EM-Newsletter-Mingguan,51848,1972,2.278.537,99.08,20802186,1240
2026-09-11,Email,EM-Abandoned-Cart,70165,2734,3.381.092,122.27,28342408,2189
2026-09-11,Email,EM-Winback-90d,100234,4152,4.336.867,240.73,66732359,6857
2026-09-11,Marketplace,MP-Flash-Sale,173446,4157,4.988.407,335.88,51526562,3960
2026-09-11,Marketplace,MP-Sponsored-Product,405430,8415,9.380.406,675.67,90118905,14961
2026-09-11,Marketplace,MP-Affiliate-KOL,243854,5663,6.891.858,299.6,51400298,16145
2026-09-12,Instagram,IG-Prospecting-Video,742516,12284,44.591.361,252.34,54456850,40953
2026-09-12,Instagram,IG-Retargeting-Carousel,603646,13316,43.866.890,440.55,86747032,14505
2026-09-12,Instagram,IG-Brand-Awareness,667898,11222,30.907.006,225.52,42876174,35076
2026-09-12,TikTok,TT-Spark-Ads-KOL,1022012,27961,43.103.499,682.29,78297836,59972
2026-09-12,TikTok,TT-Non-Branded-UGC,1713909,47062,90.757.917,1006.01,138552919,38746
2026-09-12,TikTok,TT-Live-Shopping,1735832,40489,64.960.061,757.56,100326525,112581
2026-09-12,Google Ads,GAD-Search-Brand,388384,10565,59.562.118,439.31,109636607,19198
2026-09-12,Google Ads,GAD-Search-NonBrand,176858,6334,42.013.078,315.59,101224710,3669
2026-09-12,Google Ads,GAD-PMax-Catalog,358748,9238,54.291.784,318.03,73751373,13447
2026-09-12,YouTube,YT-Instream-Skippable,147316,1283,3.060.229,19.46,3649383,3512
2026-09-12,YouTube,YT-Shorts-Bumper,92873,881,2.022.537,14.23,3497178,2880
2026-09-12,Email,EM-Newsletter-Mingguan,104974,5370,6.741.089,249.49,61937453,3504
2026-09-12,Email,EM-Abandoned-Cart,89279,3374,4.298.633,214.28,54907407,3035
2026-09-12,Email,EM-Winback-90d,38044,2083,2.681.228,93.15,20652317,1469
2026-09-12,Marketplace,MP-Flash-Sale,595417,14894,18.676.624,1081.03,169037537,15309
2026-09-12,Marketplace,MP-Sponsored-Product,402990,7711,10.161.682,474.42,64678852,13683
2026-09-12,Marketplace,MP-Affiliate-KOL,552912,13296,13.774.551,818.24,116935346,16157
2026-09-13,Instagram,IG-Prospecting-Video,414643,7073,21.600.249,192.7,30626149,20913
2026-09-13,Instagram,IG-Retargeting-Carousel,943473,20299,66.729.119,631.02,130168676,34953
2026-09-13,Instagram,IG-Brand-Awareness,755596,13573,46.502.508,406.22,65381180,19238
2026-09-13,TikTok,TT-Spark-Ads-KOL,1129881,29048,59.155.538,674.53,90126106,54946
2026-09-13,TikTok,TT-Non-Branded-UGC,1340931,27838,53.801.595,507.62,78639905,35660
2026-09-13,TikTok,TT-Live-Shopping,505112,14309,23.824.721,216.7,29748102,18627
2026-09-13,Google Ads,GAD-Search-Brand,226721,6640,46.813.510,310.25,94255634,11427
2026-09-13,Google Ads,GAD-Search-NonBrand,132694,3819,22.431.160,143.63,38953632,5573
2026-09-13,Google Ads,GAD-PMax-Catalog,281535,8659,51.516.282,441.62,103027245,18846
2026-09-13,YouTube,YT-Instream-Skippable,100040,880,1.908.431,9.67,2270614,3382
2026-09-13,YouTube,YT-Shorts-Bumper,173201,1731,4.301.873,20.14,3667601,4455
2026-09-13,Email,EM-Newsletter-Mingguan,30525,1607,1.663.048,87.59,23145813,703
2026-09-13,Email,EM-Abandoned-Cart,82925,3444,4.576.617,197.29,46103544,4637
2026-09-13,Email,EM-Winback-90d,75974,2904,3.496.509,147.24,32967272,2757
2026-09-13,Marketplace,MP-Flash-Sale,455245,9239,12.336.655,652.21,90990996,16538
2026-09-13,Marketplace,MP-Sponsored-Product,631895,12782,15.203.735,906.89,167378168,32287
2026-09-13,Marketplace,MP-Affiliate-KOL,229264,5643,5.807.990,452.01,74487275,13848
2026-09-14,Instagram,IG-Prospecting-Video,476239,8839,26.962.291,245.87,42083118,29306
2026-09-14,Instagram,IG-Retargeting-Carousel,182269,3212,8.977.390,108.45,17596942,12171
2026-09-14,Instagram,IG-Brand-Awareness,274860,5236,16.344.438,143.16,29306899,17146
2026-09-14,TikTok,TT-Spark-Ads-KOL,842053,19986,35.337.505,394.33,49147222,52039
